epoch,train_loss,val_loss,train_acc,val_acc
1,2.1068756168056626,1.749376697893496,0.25488257107540174,0.47444444444444445
2,1.878957307500804,1.6512261291786476,0.36279357231149567,0.4737037037037037
3,1.7820557944215665,1.5460046775252732,0.4069221260815822,0.5214814814814814
4,1.7073473968179715,1.4660884161348695,0.4449114132674083,0.5762962962962963
5,1.6456486665225099,1.3808017245045414,0.4748660898228265,0.6188888888888889
6,1.5998449770079064,1.344395776854621,0.49901112484548826,0.6262962962962964
7,1.5504318748327945,1.3330990698602465,0.5190358467243511,0.6425925925925926
8,1.5115524350246088,1.255698728914614,0.5402554594149155,0.6718518518518518
9,1.478062495332615,1.2397649658167804,0.5596209311907705,0.6748148148148149
10,1.4449763226715389,1.1971372957582826,0.5726411207251751,0.7274074074074074
11,1.419509990194672,1.180534447475716,0.5861145447053976,0.6933333333333334
12,1.3914918834307481,1.1318098492092556,0.6086114544705398,0.7359259259259259
13,1.3613110569508713,1.1034551529531125,0.6198187062216729,0.7366666666666667
14,1.3433218641049292,1.1142663580399972,0.626823238566131,0.7281481481481481
15,1.3207728685397497,1.1299561903211806,0.6376596621343222,0.7225925925925926
16,1.3026395064201874,1.0704468167269672,0.6478780387309435,0.7511111111111111
17,1.28441825271586,1.125654461560426,0.6533168520807582,0.7011111111111111
18,1.2714040085372484,1.0186317922009362,0.661804697156984,0.7607407407407407
19,1.2548062826804187,1.0321684560952362,0.6680675731355583,0.7566666666666667
20,1.2340490052864097,1.0186861868257875,0.677008652657602,0.7555555555555555
21,1.2298295560863512,1.0042189535829755,0.6781623403378657,0.7648148148148148
22,1.2190124130956321,1.0345628535306013,0.6842192006592501,0.7596296296296297
23,1.2040077272245409,1.0326013444971156,0.6909353110836424,0.7611111111111111
24,1.1954095649188765,1.0289098326365154,0.692295014421096,0.7422222222222222
25,1.1799253182544795,1.0210763765705957,0.7026370004120314,0.7566666666666667
26,1.176805045077179,1.0666448485409772,0.7051091882983107,0.7266666666666667
27,1.1659353018199952,1.0027907270855374,0.707457766790276,0.7625925925925926
