epoch,train_loss,val_loss,train_acc,val_acc
1,2.2500169003112944,2.0156767739189996,0.17280593325092708,0.3511111111111111
2,2.101960158318613,1.9117092768351236,0.25018541409147094,0.35777777777777775
3,2.045230002397365,1.8405057949490018,0.27441285537700866,0.35333333333333333
4,1.9896062784348194,1.8080699306064183,0.29839307787391844,0.4
5,1.941112358608411,1.7626094171735975,0.33201483312731767,0.44
6,1.9221404943831624,1.8239503468407525,0.3396786155747837,0.3888888888888889
7,1.877957085065995,1.7363495413462322,0.36341161928306553,0.4266666666666667
8,1.8382197590192553,1.7406603728400336,0.3975278121137206,0.4288888888888889
9,1.837113471673652,1.6546127223968505,0.3938195302843016,0.4711111111111111
10,1.8051890509679673,1.635791285832723,0.4111248454882571,0.4911111111111111
11,1.7960648440017983,1.6080381605360243,0.4123609394313968,0.5088888888888888
12,1.7654271011446845,1.642756749259101,0.42175525339925835,0.49777777777777776
13,1.759472618203228,1.5919470066494412,0.43213844252163164,0.5555555555555556
14,1.745863733598122,1.5790427589416505,0.4395550061804697,0.5733333333333334
15,1.7345844980223364,1.7828444396124945,0.4395550061804697,0.38
16,1.7150696814870658,1.5601453929477267,0.45933250927070457,0.5422222222222223
17,1.693523986142115,1.5591607030232748,0.47639060568603214,0.5155555555555555
18,1.6923928664258148,1.5555629624260796,0.4707045735475896,0.56
19,1.6866836301475874,1.5504346794552273,0.4758961681087763,0.5911111111111111
20,1.660487926227348,1.5499153995513917,0.48825710754017304,0.5088888888888888
21,1.6447801362746137,1.5277592945098877,0.4991347342398022,0.5733333333333334
22,1.6360637529818767,1.4990774408976237,0.5067985166872683,0.5844444444444444
23,1.6183799334008555,1.5216641277737089,0.5196538936959209,0.6222222222222222
24,1.6215612549716965,1.481906969282362,0.5058096415327565,0.56
25,1.6029053331747634,1.4825676006740993,0.5223733003708282,0.5955555555555555
26,1.595576135042424,1.457310610877143,0.5134734239802224,0.6044444444444445
27,1.587071010768782,1.4282386196984185,0.5362175525339926,0.6511111111111111
28,1.5704111536589482,1.4712391546037462,0.5478368355995056,0.6311111111111111
29,1.5559630999311675,1.5028680027855768,0.5480840543881335,0.5711111111111111
30,1.5541025894976075,1.5049459722306993,0.557725587144623,0.5977777777777777
31,1.5259724923795175,1.3840674506293402,0.5673671199011124,0.6511111111111111
