epoch,train_loss,val_loss,train_acc,val_acc
1,2.0738568242312363,1.9623889112472535,0.3226411207251751,0.3983333333333333
2,1.9822974147843784,1.901157925747059,0.3942521631644005,0.4162962962962963
3,1.9421470861843597,1.8660318752571388,0.4257725587144623,0.4675925925925926
4,1.9203077488393512,1.8438297132209496,0.4412443345694273,0.49166666666666664
5,1.906452838471754,1.8438571121074536,0.4550473836011537,0.4683333333333333
6,1.8956454634126145,1.8297946922867387,0.46258755665430573,0.48518518518518516
7,1.8850285641293394,1.8374080696812383,0.4712196126905645,0.45425925925925925
8,1.8788357328081702,1.819247830885428,0.47896580140090644,0.4922222222222222
9,1.8719129806690664,1.8230667594627097,0.4840337865677792,0.4759259259259259
10,1.8652974297688927,1.8001216146681043,0.49140914709517924,0.517962962962963
11,1.8588385363984707,1.8067597802480062,0.4968891635764318,0.5096296296296297
12,1.8545985255950657,1.7936522144741482,0.5012566955088587,0.5196296296296297
13,1.8497038737117484,1.8352078344203808,0.5085290482076638,0.465
14,1.8461622809892237,1.7798228897871795,0.5100123609394314,0.5424074074074074
15,1.8408392640166091,1.784776620864868,0.5179851668726824,0.5283333333333333
16,1.8380142781387694,1.7948161280596697,0.5180263700041203,0.51
17,1.8342524587739677,1.8008096110379255,0.5220024721878863,0.522962962962963
18,1.8301599813087222,1.7771474891238743,0.5253811289658014,0.529074074074074
19,1.826160697432079,1.798732604627256,0.5298310671611043,0.5162962962962963
20,1.8241029797535548,1.7848214107089573,0.5284507622579316,0.5233333333333333
21,1.818959136779386,1.7735203836582325,0.5357849196538937,0.5314814814814814
22,1.8155987086097645,1.7615474005098697,0.5398228265348166,0.5646296296296296
23,1.8150986328702627,1.755391742211801,0.5373094355170993,0.5714814814814815
24,1.81274623683219,1.7710707798710577,0.5427276473011949,0.5411111111111111
25,1.810730441440807,1.7771084223853217,0.5449114132674083,0.5224074074074074
26,1.8087531566128694,1.7569254640296654,0.5469097651421508,0.5509259259259259
27,1.8042828526671748,1.7654507253788136,0.550103007828595,0.5525925925925926
28,1.804712593373714,1.7544771074365686,0.5479604449938196,0.5557407407407408
29,1.8002465198302298,1.7912841886944242,0.5548619695096827,0.505
30,1.7984361408569216,1.7562337269606414,0.5564070869386073,0.5564814814814815
