epoch,train_loss,val_loss,train_acc,val_acc
1,2.1795094248980322,1.9644109058380126,0.2065512978986403,0.3888888888888889
2,2.0383812224761813,1.9016109943389892,0.28182941903584674,0.36
3,1.9421266822791365,1.8152036465538872,0.3291718170580964,0.4033333333333333
4,1.8762571507537615,1.7190118482377794,0.35525339925834365,0.45111111111111113
5,1.8265044480230663,1.7258353286319308,0.38825710754017306,0.47
6,1.7873132830055152,1.6460520691341824,0.4088998763906057,0.48
7,1.7616238562521445,1.7003038130866157,0.4242274412855377,0.4811111111111111
8,1.72737500932809,1.7443316968282063,0.4488257107540173,0.4077777777777778
9,1.7052788468609634,1.5563018735249836,0.4566131025957973,0.5455555555555556
10,1.679715409561789,1.540239739947849,0.4631644004944376,0.5677777777777778
11,1.6601026926406086,1.5162693855497573,0.4781211372064277,0.57
12,1.6312172786561756,1.4921994728512233,0.4977750309023486,0.5577777777777778
13,1.6101450605946506,1.4783570453855726,0.5112484548825711,0.5622222222222222
14,1.6019082620500487,1.4459491464826795,0.5149567367119902,0.5977777777777777
15,1.573437271454131,1.4702518781026204,0.5300370828182942,0.5866666666666667
16,1.5620526411330007,1.4524126985338,0.5395550061804697,0.6111111111111112
17,1.5454561140098146,1.448154976103041,0.5459826946847961,0.5888888888888889
18,1.5248361247431657,1.4407840421464708,0.5574783683559951,0.5666666666666667
19,1.511674705394561,1.4105491709709168,0.5676143386897404,0.6188888888888889
20,1.486359862668258,1.3873714796702068,0.5749072929542646,0.6322222222222222
21,1.4850366883578494,1.3860109806060792,0.5794808405438814,0.6166666666666667
22,1.4669219228628982,1.3693879392411974,0.5892459826946848,0.6388888888888888
23,1.4466619997590375,1.3482893980873956,0.6059332509270705,0.6722222222222223
24,1.4291810590345573,1.3873768266042072,0.6121137206427688,0.6288888888888889
25,1.4202890139132995,1.307855668067932,0.6140914709517923,0.6844444444444444
26,1.4092716693878173,1.3112288920084636,0.6169344870210136,0.6288888888888889
27,1.3885371724813624,1.3261993953916762,0.6330037082818294,0.6522222222222223
28,1.3749799042019177,1.2893074236975777,0.6431396786155748,0.6688888888888889
29,1.3741161647921587,1.2968050691816542,0.6414091470951793,0.6544444444444445
30,1.3557492914246982,1.27991842534807,0.6483312731767614,0.6655555555555556
31,1.3413772533791617,1.256746793852912,0.6580964153275649,0.6722222222222223
32,1.3341088628886804,1.2294679069519043,0.6639060568603213,0.7011111111111111
33,1.3236260498409955,1.4159159268273247,0.6672435105067985,0.5566666666666666
34,1.3127631171819454,1.230645209948222,0.6742892459826947,0.6911111111111111
35,1.3042443776454855,1.2528870964050294,0.6708281829419036,0.6877777777777778
36,1.2978989594356976,1.2948690716425577,0.6839307787391842,0.6211111111111111
37,1.2886129308247891,1.2700115678045485,0.68442521631644,0.6655555555555556
38,1.2702957184854042,1.210155167579651,0.6948084054388134,0.6966666666666667
39,1.2697742514321477,1.2438363795810277,0.7025957972805933,0.6755555555555556
40,1.2537871765707274,1.2191023715337117,0.7027194066749073,0.6944444444444444
41,1.2500445446655688,1.2078361929787529,0.7069221260815822,0.6955555555555556
42,1.2519936283969761,1.1965716881222195,0.7032138442521632,0.7022222222222222
43,1.238693502689027,1.1673795954386392,0.7122373300370828,0.7055555555555556
44,1.2252117876364068,1.1957868337631226,0.7144622991347342,0.6944444444444444
45,1.2226075372236178,1.199712380303277,0.7206427688504327,0.69
46,1.2145802953776677,1.1664942656622992,0.7223733003708281,0.7255555555555555
47,1.2072204826199375,1.2430497603946262,0.7224969097651421,0.6533333333333333
48,1.2047836195258481,1.2548070446650188,0.7316440049443758,0.6544444444444445
49,1.187956128220623,1.1739283360375299,0.7344870210135971,0.7255555555555555
50,1.188719765482786,1.1681681320402357,0.7339925834363412,0.7088888888888889
51,1.1780822237283544,1.1587402131822375,0.7436341161928307,0.7144444444444444
52,1.172910913519276,1.1570622110366822,0.738566131025958,0.7255555555555555
53,1.1831586989248344,1.1713670857747396,0.7370828182941903,0.6933333333333334
54,1.1532344214848447,1.1341733498043485,0.7564894932014833,0.7211111111111111
55,1.162163069840562,1.1361658562554253,0.7512978986402966,0.7277777777777777
56,1.1553512707923634,1.1877124770482381,0.7440049443757726,0.6722222222222223
57,1.1508407541494288,1.1540275330013698,0.7469715698393078,0.7033333333333334
58,1.1361171800214958,1.1463681734932794,0.7561186650185414,0.7155555555555555
59,1.1379208799198326,1.1178881576326158,0.757849196538937,0.7188888888888889
60,1.1413634621463393,1.107361371782091,0.7568603213844252,0.7411111111111112
61,1.138682123491879,1.121334614753723,0.7594561186650185,0.7277777777777777
62,1.1215372174867742,1.15406054576238,0.765142150803461,0.7255555555555555
63,1.1199627720381333,1.1212377039591472,0.7645241038318912,0.7222222222222222
64,1.1209378498299012,1.1198542504840427,0.7625463535228677,0.7433333333333333
65,1.1174284586947691,1.1086219882965087,0.7681087762669963,0.7388888888888889
66,1.1084258653619528,1.2029548729790582,0.7710754017305316,0.6544444444444445
67,1.0923390648715723,1.1155856137805515,0.7746600741656365,0.72
68,1.1043813133563924,1.1089531299802993,0.7688504326328801,0.7444444444444445
69,1.098342261385122,1.1175894525316026,0.7761433868974043,0.7277777777777777
70,1.0950123482198444,1.1314378060234918,0.7750309023485785,0.7222222222222222
71,1.0922565846272245,1.1052732886208427,0.7791100123609395,0.7277777777777777
72,1.0868658802270594,1.147617932955424,0.7804697156983931,0.7022222222222222
73,1.0797769010140663,1.1139618571599323,0.7824474660074165,0.7177777777777777
74,1.0746930302883992,1.1212999730639988,0.7813349814585908,0.7155555555555555
75,1.0702053825404352,1.091051680776808,0.7892459826946848,0.7344444444444445
76,1.0645698970710982,1.1183975230322944,0.7945611866501854,0.7166666666666667
77,1.0549357928363297,1.1450826242234973,0.796291718170581,0.6922222222222222
78,1.0651519943374048,1.0943431191974216,0.7903584672435106,0.73
79,1.063489274306704,1.05897211127811,0.7876390605686032,0.7477777777777778
80,1.0565903967773664,1.0819436714384292,0.79221260815822,0.7444444444444445
81,1.0511405450894011,1.0894669538074069,0.7988875154511743,0.7488888888888889
82,1.0477847267729685,1.1649918545616997,0.796044499381953,0.6866666666666666
