epoch,train_loss,val_loss,train_acc,val_acc
1,2.1093405343771026,1.8388622410813271,0.23511807950035782,0.4426900584795322
2,1.9159933626283379,1.7789098508176748,0.344024461648559,0.40058479532163743
3,1.8235325785218666,1.6731356998633222,0.3932079890703272,0.5298245614035088
4,1.7553789453619388,1.686592716222618,0.4338689740420272,0.47426900584795323
5,1.705072616772338,1.5432074410176417,0.4576149892655,0.5333333333333333
6,1.6655631106937958,1.5202835154115109,0.48116583176110855,0.5356725146198831
7,1.6336281953221858,1.4876451944050035,0.49450263483182616,0.5847953216374269
8,1.5925123052198105,1.4099382196950634,0.5194847439984386,0.6169590643274854
9,1.5677799909490668,1.4781304164936668,0.528918092511873,0.5830409356725146
10,1.5254665951623037,1.4374493415592706,0.5512328410643419,0.6304093567251462
11,1.5100303421907113,1.3792514886772425,0.5624227441285538,0.6017543859649123
12,1.4831012483999093,1.395428947398537,0.5824604775226075,0.5608187134502924
13,1.4567176836948916,1.2944208352189315,0.5968382018086006,0.6771929824561403
14,1.4324209921904916,1.369953963840217,0.6036041897078915,0.6035087719298246
15,1.4097974893600225,1.3378404092370417,0.6177216836900657,0.6216374269005848
16,1.3945126254156364,1.259055070779477,0.6271550322035001,0.6935672514619883
17,1.3748364129642543,1.315559884888387,0.6415327564894932,0.6713450292397661
18,1.3468798049432642,1.2449020677491238,0.6542840413766183,0.7105263157894737
19,1.3207767796372167,1.25845755997457,0.6678160171752,0.6614035087719298
20,1.302098952679246,1.1881151036560884,0.6781601717520005,0.6871345029239766
21,1.2889978577758578,1.1438202738413337,0.681543165701646,0.7304093567251462
22,1.2789052349783854,1.1641941493366197,0.6861622535944311,0.7035087719298245
23,1.2595044228508046,1.1651726970721406,0.6985882506017825,0.7315789473684211
24,1.2453341196497092,1.1647371512930296,0.7045735475896168,0.7216374269005847
25,1.2317019183947016,1.1741415827246438,0.7064602172923037,0.7210526315789474
26,1.2249546387767785,1.157616244840343,0.7097130960900396,0.7187134502923976
27,1.2035139472147536,1.1018234902655173,0.7216836900657082,0.7321637426900585
28,1.193516902627015,1.0801683918774476,0.7269533537180405,0.7602339181286549
29,1.1766031386600833,1.0955364537517926,0.7341096870730597,0.7309941520467836
30,1.1753032479318146,1.0501196451877293,0.7367770476872032,0.7608187134502924
31,1.1582818621114332,1.0598297600160564,0.7393142931494373,0.752046783625731
32,1.1538955213795423,1.0418859365216473,0.7425671719471733,0.7619883040935672
33,1.138729778308501,1.0487983967302836,0.7481621234792791,0.7660818713450293
34,1.1280345743025577,1.0372409076369993,0.7522607507644266,0.7526315789473684
35,1.1235733983589749,1.0577359493364367,0.754017305315204,0.7251461988304093
36,1.115422762159209,1.0274402817090353,0.75727018411294,0.7736842105263158
37,1.1063425619991063,1.0245298419605222,0.761433868974042,0.7614035087719299
38,1.0978876358126781,1.0100064637193902,0.7664433023225554,0.7391812865497076
39,1.08785180870724,0.9731685856803816,0.7685902023290612,0.7783625730994153
40,1.080681836858676,0.9829915124944776,0.7746405568928502,0.7771929824561403
41,1.0743654918658245,0.983364576502153,0.7778934356905862,0.764327485380117
42,1.070659104255032,0.9680025122493331,0.7789343569058617,0.7672514619883041
43,1.0568528918482891,0.9817032097550163,0.7844642508620129,0.7666666666666667
44,1.0533867752293775,0.976492669882133,0.7877171296597488,0.7760233918128655
45,1.0513110946999369,1.001472246036892,0.786741266020428,0.7526315789473684
46,1.0434208042518776,0.9913436253691277,0.7866111508685186,0.7502923976608187
47,1.0362467668205548,0.9646963263987101,0.7902543751219829,0.7824561403508772
48,1.0347899469430581,1.022882958758644,0.7951987508945416,0.7491228070175439
49,1.0238638107533586,0.9785824134510163,0.794678290286904,0.7748538011695907
50,1.0144485605692912,0.9819178694521474,0.8005985296987834,0.756140350877193
51,1.0149958034737745,0.9499644111471567,0.8027454297052892,0.7549707602339182
52,1.0125242882967382,0.9266296593243616,0.8036562357686553,0.7801169590643274
53,1.002602894842396,0.9272601265307755,0.8047622145598855,0.7742690058479532
54,0.9992096367642981,0.9596370785034191,0.8070392297183007,0.7730994152046784
55,1.0018433034400624,0.9382902683221805,0.8030056600091081,0.7748538011695907
56,0.9864610699823687,0.9324165109828202,0.8101619933641272,0.7830409356725146
57,0.9819328581633049,0.930370907476771,0.8082753236614404,0.7888888888888889
58,0.9751788792524237,0.9543850919133738,0.813935332769501,0.7906432748538011
59,0.9757886513419098,0.9515362264120091,0.8156268297443238,0.7812865497076024
60,0.9727764142124974,0.9302232665625232,0.817188211567237,0.7865497076023392
61,0.9656705151971692,0.9077732520842413,0.8211567237004749,0.7935672514619883
62,0.968644812180608,0.9200445280437581,0.8199856873332899,0.7923976608187134
63,0.9583242286834508,0.8756922542874576,0.8258408691692147,0.7964912280701755
64,0.951623473183861,0.8865470582630202,0.8268817903844903,0.7970760233918128
65,0.9499588220541839,0.9200507974415495,0.8293539782707696,0.7906432748538011
66,0.9414488488668797,0.9356602069752955,0.8319562813089584,0.7847953216374269
67,0.9407525736782595,0.8964248197991945,0.8296142085745886,0.7847953216374269
68,0.9395975025185191,0.9234707367350483,0.8314358207013207,0.7883040935672515
69,0.9393202803462354,0.8791575228784516,0.8311755903975018,0.7994152046783626
70,0.9370717889011957,0.9180515118509706,0.8346886994990567,0.7789473684210526
71,0.9361600530115755,0.9200464445073702,0.8334526055559169,0.783625730994152
72,0.931633647212085,0.8567112122188535,0.8354043328345586,0.8064327485380117
73,0.9245040369409178,0.9248546986377727,0.8370958298093814,0.7888888888888889
74,0.9161325324125353,0.8677258889054694,0.8423654934617136,0.8052631578947368
75,0.9136737808890538,0.8701095792459466,0.8435365298288986,0.8087719298245614
